1443484770953,432,simple DB,200,OK,Benchmark 1-28,text,true,274,33,33,432
1443484770784,610,Multiple DB 500,200,OK,Benchmark 1-14,text,true,16137,33,33,479
1443484770855,543,Hello json,200,OK,Benchmark 1-31,text,true,270,33,33,543
1443484770947,454,Multiple DB 50,200,OK,Benchmark 1-20,text,true,1834,33,33,454
1443484770958,446,Fortunes,200,OK,Benchmark 1-12,text,true,2491,33,33,446
1443484770848,570,Multiple DB 500,200,OK,Benchmark 1-15,text,true,16137,33,33,441
1443484771047,384,Multiple DB update 5,200,OK,Benchmark 1-4,text,true,404,33,33,384
1443484771058,410,Multiple DB update 50,200,OK,Benchmark 1-5,text,true,1836,33,33,410
1443484771070,441,Multiple DB 50,200,OK,Benchmark 1-21,text,true,1835,33,33,441
1443484770825,694,Multiple DB update 500,200,OK,Benchmark 1-8,text,true,16124,33,33,562
1443484770953,573,Hello json,200,OK,Benchmark 1-32,text,true,270,33,33,573
1443484771087,465,Multiple DB 5,200,OK,Benchmark 1-25,text,true,400,34,34,465
1443484771088,480,Multiple DB 5,200,OK,Benchmark 1-24,text,true,403,34,34,480
1443484771103,518,simple DB,200,OK,Benchmark 1-29,text,true,274,34,34,518
1443484771176,487,Multiple DB update 50,200,OK,Benchmark 1-6,text,true,1833,35,35,487
1443484771052,633,Hello json,200,OK,Benchmark 1-33,text,true,270,35,35,633
1443484771193,510,Fortunes,200,OK,Benchmark 1-13,text,true,2491,35,35,510
1443484771265,449,Multiple DB 5,200,OK,Benchmark 1-26,text,true,402,35,35,449
1443484771275,450,simple DB,200,OK,Benchmark 1-30,text,true,274,35,35,450
1443484770874,854,Multiple DB update 500,200,OK,Benchmark 1-9,text,true,16141,35,35,721
1443484771152,576,Hello json,200,OK,Benchmark 1-34,text,true,270,35,35,576
1443484771286,480,Multiple DB 5,200,OK,Benchmark 1-27,text,true,404,36,36,480
1443484771307,474,Multiple DB 50,200,OK,Benchmark 1-22,text,true,1837,36,36,474
1443484770990,808,Multiple DB 500,200,OK,Benchmark 1-16,text,true,16135,36,36,678
1443484771361,466,Multiple DB 50,200,OK,Benchmark 1-23,text,true,1834,36,36,466
1443484771252,651,Hello json,200,OK,Benchmark 1-35,text,true,270,37,37,651
1443484771373,557,Multiple DB update 50,200,OK,Benchmark 1-7,text,true,1835,37,37,557
1443484771386,544,Multiple DB 5,200,OK,Benchmark 1-28,text,true,404,37,37,544
1443484771399,552,simple DB,200,OK,Benchmark 1-31,text,true,274,37,37,552
1443484771395,557,Fortunes,200,OK,Benchmark 1-14,text,true,2491,38,38,557
1443484771064,912,Multiple DB update 500,200,OK,Benchmark 1-10,text,true,16136,38,38,776
1443484771419,559,Fortunes,200,OK,Benchmark 1-15,text,true,2491,38,38,558
1443484771471,529,Multiple DB update 5,200,OK,Benchmark 1-5,text,true,404,38,38,529
1443484771137,881,Multiple DB 500,200,OK,Benchmark 1-17,text,true,16121,37,37,750
1443484771353,667,Hello json,200,OK,Benchmark 1-36,text,true,270,37,37,667
1443484771093,960,Multiple DB update 500,200,OK,Benchmark 1-11,text,true,16137,38,38,830
1443484771527,584,simple DB,200,OK,Benchmark 1-32,text,true,274,38,38,584
1443484771520,612,Multiple DB update 50,200,OK,Benchmark 1-8,text,true,1839,38,38,612
1443484771554,597,Multiple DB 50,200,OK,Benchmark 1-25,text,true,1837,38,38,597
1443484771569,592,Multiple DB 50,200,OK,Benchmark 1-24,text,true,1836,39,39,592
1443484771453,722,Hello json,200,OK,Benchmark 1-37,text,true,270,39,39,722
1443484771622,557,Multiple DB 5,200,OK,Benchmark 1-29,text,true,404,39,39,557
1443484771359,828,Multiple DB 500,200,OK,Benchmark 1-19,text,true,16124,39,39,692
1443484771664,542,Multiple DB update 5,200,OK,Benchmark 1-6,text,true,402,39,39,542
1443484771347,869,Multiple DB 500,200,OK,Benchmark 1-18,text,true,16133,38,38,735
1443484771555,661,Hello json,200,OK,Benchmark 1-38,text,true,270,38,38,661
1443484771686,553,simple DB,200,OK,Benchmark 1-33,text,true,274,38,38,553
1443484771715,557,Multiple DB 50,200,OK,Benchmark 1-26,text,true,1838,39,39,557
1443484771725,564,Multiple DB 5,200,OK,Benchmark 1-30,text,true,404,39,39,563
