timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency
1443559578278,135,Multiple DB 500,502,Bad Gateway,Azure A1 2-115,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,135
1443559578284,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-86,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,130
1443559574419,4008,Multiple DB 5,200,OK,Azure A1 2-66,text,true,402,152,152,http://azua1.test.itcrowd/db?queries=5,4008
1443559578301,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-85,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,130
1443559578301,134,Multiple DB update 500,502,Bad Gateway,Azure A1 2-114,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,134
1443559578183,259,Hello json,502,Bad Gateway,Azure A1 2-160,text,false,346,152,152,http://azua1.test.itcrowd/json,259
1443559574426,4048,Multiple DB 5,200,OK,Azure A1 2-67,text,true,402,152,152,http://azua1.test.itcrowd/db?queries=5,4048
1443559574374,4149,Multiple DB 50,200,OK,Azure A1 2-49,text,true,1836,153,153,http://azua1.test.itcrowd/db?queries=50,4021
1443559578396,136,simple DB,502,Bad Gateway,Azure A1 2-121,text,false,346,153,153,http://azua1.test.itcrowd/db,136
1443559578403,130,Multiple DB update 5,502,Bad Gateway,Azure A1 2-47,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=5,130
1443559578406,131,Fortunes,502,Bad Gateway,Azure A1 2-32,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,131
1443559578409,129,Multiple DB update 50,502,Bad Gateway,Azure A1 2-31,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,129
1443559578409,131,Multiple DB update 500,502,Bad Gateway,Azure A1 2-152,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,131
1443559578410,131,Multiple DB 500,502,Bad Gateway,Azure A1 2-116,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,131
1443559578414,130,Fortunes,502,Bad Gateway,Azure A1 2-154,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,130
1443559578415,130,Fortunes,502,Bad Gateway,Azure A1 2-115,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,130
1443559578415,131,Multiple DB update 5,502,Bad Gateway,Azure A1 2-86,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,131
1443559578289,268,Hello json,502,Bad Gateway,Azure A1 2-161,text,false,346,152,152,http://azua1.test.itcrowd/json,267
1443559578429,133,Multiple DB 50,502,Bad Gateway,Azure A1 2-66,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,133
1443559578433,130,Multiple DB update 5,502,Bad Gateway,Azure A1 2-85,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=5,130
1443559578437,131,Multiple DB update 50,502,Bad Gateway,Azure A1 2-114,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=50,131
1443559573524,5048,Multiple DB update 500,200,OK,Azure A1 2-18,text,true,16154,151,151,http://azua1.test.itcrowd/updates?queries=500,4916
1443559578444,129,simple DB,502,Bad Gateway,Azure A1 2-160,text,false,346,151,151,http://azua1.test.itcrowd/db,129
1443559578525,186,Multiple DB 500,502,Bad Gateway,Azure A1 2-49,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,185
1443559578557,154,Multiple DB update 500,502,Bad Gateway,Azure A1 2-115,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,153
1443559578557,154,Multiple DB update 5,502,Bad Gateway,Azure A1 2-31,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,154
1443559578575,136,Multiple DB 500,502,Bad Gateway,Azure A1 2-66,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,136
1443559574428,4283,Multiple DB 50,200,OK,Azure A1 2-50,text,true,1833,152,152,http://azua1.test.itcrowd/db?queries=50,4143
1443559578557,154,Multiple DB update 500,502,Bad Gateway,Azure A1 2-32,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,154
1443559578563,148,Multiple DB update 500,502,Bad Gateway,Azure A1 2-154,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,148
1443559578381,330,Hello json,502,Bad Gateway,Azure A1 2-162,text,false,346,152,152,http://azua1.test.itcrowd/json,330
1443559574477,4234,simple DB,200,OK,Azure A1 2-90,text,true,274,152,152,http://azua1.test.itcrowd/db,4234
1443559578574,138,simple DB,502,Bad Gateway,Azure A1 2-161,text,false,346,152,152,http://azua1.test.itcrowd/db,137
1443559578576,136,Multiple DB update 50,502,Bad Gateway,Azure A1 2-18,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,136
1443559578575,137,Multiple DB update 5,502,Bad Gateway,Azure A1 2-114,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,137
1443559578556,156,Multiple DB update 50,502,Bad Gateway,Azure A1 2-152,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,156
1443559574477,4239,simple DB,200,OK,Azure A1 2-89,text,true,274,151,151,http://azua1.test.itcrowd/db,4239
1443559574365,4398,Hello json,200,OK,Azure A1 2-122,text,true,270,150,150,http://azua1.test.itcrowd/json,4398
1443559574468,4351,Hello json,200,OK,Azure A1 2-123,text,true,270,151,151,http://azua1.test.itcrowd/json,4351
1443559574544,4300,simple DB,200,OK,Azure A1 2-91,text,true,274,151,151,http://azua1.test.itcrowd/db,4300
1443559574500,4344,Multiple DB 5,200,OK,Azure A1 2-68,text,true,401,151,151,http://azua1.test.itcrowd/db?queries=5,4344
1443559578582,262,Hello json,502,Bad Gateway,Azure A1 2-164,text,false,346,151,151,http://azua1.test.itcrowd/json,262
1443559578714,133,Multiple DB 500,502,Bad Gateway,Azure A1 2-50,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=500,133
1443559574430,4417,Multiple DB update 50,200,OK,Azure A1 2-12,text,true,1833,151,151,http://azua1.test.itcrowd/updates?queries=50,4281
1443559578728,132,Multiple DB 5,502,Bad Gateway,Azure A1 2-161,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=5,132
1443559578728,133,simple DB,502,Bad Gateway,Azure A1 2-162,text,false,346,151,151,http://azua1.test.itcrowd/db,133
1443559578739,130,Multiple DB 5,502,Bad Gateway,Azure A1 2-90,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=5,130
1443559578740,130,Multiple DB update 5,502,Bad Gateway,Azure A1 2-18,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=5,130
1443559574478,4401,Fortunes,200,OK,Azure A1 2-24,text,true,2491,150,150,http://azua1.test.itcrowd/fortunes,4272
1443559578759,129,Multiple DB 5,502,Bad Gateway,Azure A1 2-89,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=5,129
1443559578758,130,Multiple DB update 5,502,Bad Gateway,Azure A1 2-152,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=5,130
1443559574612,4278,simple DB,200,OK,Azure A1 2-92,text,true,274,151,151,http://azua1.test.itcrowd/db,4278
1443559578764,129,simple DB,502,Bad Gateway,Azure A1 2-122,text,false,346,151,151,http://azua1.test.itcrowd/db,129
1443559574459,4566,Multiple DB update 50,200,OK,Azure A1 2-14,text,true,1833,151,151,http://azua1.test.itcrowd/updates?queries=50,4324
1443559574631,4396,simple DB,200,OK,Azure A1 2-93,text,true,273,151,151,http://azua1.test.itcrowd/db,4396
1443559578849,180,Multiple DB update 5,502,Bad Gateway,Azure A1 2-12,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=5,180
1443559578862,167,Multiple DB 5,502,Bad Gateway,Azure A1 2-162,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=5,167
1443559578870,159,Multiple DB 50,502,Bad Gateway,Azure A1 2-90,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,159
1443559578862,167,Multiple DB 50,502,Bad Gateway,Azure A1 2-161,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,167
1443559578848,182,Fortunes,502,Bad Gateway,Azure A1 2-50,text,false,346,151,151,http://azua1.test.itcrowd/fortunes,182
1443559574563,4467,Hello json,200,OK,Azure A1 2-124,text,true,270,151,151,http://azua1.test.itcrowd/json,4467
1443559574675,4355,Multiple DB 5,200,OK,Azure A1 2-69,text,true,403,151,151,http://azua1.test.itcrowd/db?queries=5,4355
1443559574711,4319,Multiple DB 5,200,OK,Azure A1 2-70,text,true,403,151,151,http://azua1.test.itcrowd/db?queries=5,4319
1443559578901,130,Multiple DB 5,502,Bad Gateway,Azure A1 2-122,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=5,130
1443559574718,4314,simple DB,200,OK,Azure A1 2-94,text,true,274,151,151,http://azua1.test.itcrowd/db,4314
1443559578900,132,Multiple DB update 500,502,Bad Gateway,Azure A1 2-24,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=500,132
1443559574669,4406,Hello json,200,OK,Azure A1 2-125,text,true,270,150,150,http://azua1.test.itcrowd/json,4406
1443559574835,4322,simple DB,200,OK,Azure A1 2-95,text,true,274,151,151,http://azua1.test.itcrowd/db,4322
1443559574333,4825,Multiple DB 500,200,OK,Azure A1 2-34,text,true,16139,151,151,http://azua1.test.itcrowd/db?queries=500,4694
1443559579034,132,Multiple DB 500,502,Bad Gateway,Azure A1 2-161,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=500,132
1443559574686,4480,Multiple DB 50,200,OK,Azure A1 2-51,text,true,1837,151,151,http://azua1.test.itcrowd/db?queries=50,4343
1443559579032,134,Multiple DB 50,502,Bad Gateway,Azure A1 2-162,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,134
1443559579034,132,Multiple DB update 500,502,Bad Gateway,Azure A1 2-50,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=500,132
1443559578885,281,Hello json,502,Bad Gateway,Azure A1 2-167,text,false,346,151,151,http://azua1.test.itcrowd/json,281
1443559579049,131,Multiple DB 50,502,Bad Gateway,Azure A1 2-70,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,131
1443559579049,131,Multiple DB 50,502,Bad Gateway,Azure A1 2-69,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,131
1443559579050,130,Multiple DB 5,502,Bad Gateway,Azure A1 2-94,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=5,130
1443559579049,131,simple DB,502,Bad Gateway,Azure A1 2-124,text,false,346,151,151,http://azua1.test.itcrowd/db,131
1443559579050,130,Multiple DB 50,502,Bad Gateway,Azure A1 2-122,text,false,346,151,151,http://azua1.test.itcrowd/db?queries=50,130
1443559579050,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-24,text,false,346,151,151,http://azua1.test.itcrowd/updates?queries=50,130
1443559579077,130,simple DB,502,Bad Gateway,Azure A1 2-125,text,false,346,152,152,http://azua1.test.itcrowd/db,129
1443559579183,164,Multiple DB 500,502,Bad Gateway,Azure A1 2-122,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,164
1443559579160,187,Fortunes,502,Bad Gateway,Azure A1 2-34,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,187
1443559579159,188,Multiple DB 5,502,Bad Gateway,Azure A1 2-95,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,188
1443559574774,4573,Multiple DB 50,200,OK,Azure A1 2-52,text,true,1838,153,153,http://azua1.test.itcrowd/db?queries=50,4374
1443559579168,179,Fortunes,502,Bad Gateway,Azure A1 2-161,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,179
1443559579169,178,Multiple DB 500,502,Bad Gateway,Azure A1 2-162,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,178
1443559579168,179,Multiple DB 500,502,Bad Gateway,Azure A1 2-51,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,179
1443559579183,165,Multiple DB update 5,502,Bad Gateway,Azure A1 2-24,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=5,164
1443559579168,180,simple DB,502,Bad Gateway,Azure A1 2-167,text,false,346,153,153,http://azua1.test.itcrowd/db,180
1443559574835,4513,Multiple DB update 5,200,OK,Azure A1 2-9,text,true,402,153,153,http://azua1.test.itcrowd/updates?queries=5,4513
1443559578988,360,Hello json,502,Bad Gateway,Azure A1 2-168,text,false,346,153,153,http://azua1.test.itcrowd/json,360
1443559579183,165,Multiple DB 5,502,Bad Gateway,Azure A1 2-124,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,165
1443559579169,180,Multiple DB update 50,502,Bad Gateway,Azure A1 2-50,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,180
1443559579183,166,Multiple DB 500,502,Bad Gateway,Azure A1 2-70,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,166
1443559579183,166,Multiple DB 500,502,Bad Gateway,Azure A1 2-69,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,166
1443559579089,260,Hello json,502,Bad Gateway,Azure A1 2-169,text,false,346,153,153,http://azua1.test.itcrowd/json,260
1443559579207,142,Multiple DB 5,502,Bad Gateway,Azure A1 2-125,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,142
1443559574768,4581,Hello json,200,OK,Azure A1 2-126,text,true,270,153,153,http://azua1.test.itcrowd/json,4581
1443559579354,136,Multiple DB update 500,502,Bad Gateway,Azure A1 2-34,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,136
1443559579355,136,Multiple DB 50,502,Bad Gateway,Azure A1 2-125,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=50,135
1443559579356,134,Multiple DB 50,502,Bad Gateway,Azure A1 2-124,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=50,134
1443559579355,136,simple DB,502,Bad Gateway,Azure A1 2-168,text,false,346,153,153,http://azua1.test.itcrowd/db,136
1443559579356,135,Fortunes,502,Bad Gateway,Azure A1 2-122,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,135
1443559579356,135,simple DB,502,Bad Gateway,Azure A1 2-126,text,false,346,153,153,http://azua1.test.itcrowd/db,135
1443559579357,134,Fortunes,502,Bad Gateway,Azure A1 2-70,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,134
1443559579357,135,Fortunes,502,Bad Gateway,Azure A1 2-69,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,135
1443559579354,138,Multiple DB update 500,502,Bad Gateway,Azure A1 2-161,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,138
1443559579355,140,Fortunes,502,Bad Gateway,Azure A1 2-162,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,140
1443559579356,139,Multiple DB update 5,502,Bad Gateway,Azure A1 2-50,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=5,139
1443559579355,140,Fortunes,502,Bad Gateway,Azure A1 2-51,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,140
1443559579355,140,Multiple DB 5,502,Bad Gateway,Azure A1 2-167,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,140
1443559579372,130,simple DB,502,Bad Gateway,Azure A1 2-169,text,false,346,153,153,http://azua1.test.itcrowd/db,130
1443559574974,4688,simple DB,200,OK,Azure A1 2-96,text,true,274,153,153,http://azua1.test.itcrowd/db,4688
1443559574910,4752,Multiple DB 5,200,OK,Azure A1 2-71,text,true,403,153,153,http://azua1.test.itcrowd/db?queries=5,4752
1443559574863,4800,Hello json,200,OK,Azure A1 2-127,text,true,270,153,153,http://azua1.test.itcrowd/json,4800
1443559574835,4828,Multiple DB update 50,200,OK,Azure A1 2-13,text,true,1831,153,153,http://azua1.test.itcrowd/updates?queries=50,4668
1443559579392,271,Hello json,502,Bad Gateway,Azure A1 2-172,text,false,346,153,153,http://azua1.test.itcrowd/json,271
1443559575046,4617,Multiple DB 5,200,OK,Azure A1 2-72,text,true,404,153,153,http://azua1.test.itcrowd/db?queries=5,4617
1443559574906,4757,Multiple DB 50,200,OK,Azure A1 2-53,text,true,1834,153,153,http://azua1.test.itcrowd/db?queries=50,4563
1443559579504,159,Multiple DB 5,502,Bad Gateway,Azure A1 2-126,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=5,159
1443559579503,160,Multiple DB 500,502,Bad Gateway,Azure A1 2-124,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,160
1443559579504,159,Multiple DB update 500,502,Bad Gateway,Azure A1 2-70,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,159
1443559579505,158,Multiple DB update 500,502,Bad Gateway,Azure A1 2-69,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,158
1443559579505,158,Multiple DB 50,502,Bad Gateway,Azure A1 2-167,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=50,158
1443559579504,163,Multiple DB update 500,502,Bad Gateway,Azure A1 2-122,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,163
1443559579504,163,Multiple DB update 500,502,Bad Gateway,Azure A1 2-162,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,163
1443559579511,156,Multiple DB update 50,502,Bad Gateway,Azure A1 2-161,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,156
1443559574966,4710,Hello json,200,OK,Azure A1 2-128,text,true,270,153,153,http://azua1.test.itcrowd/json,4710
1443559575162,4578,simple DB,200,OK,Azure A1 2-97,text,true,274,154,154,http://azua1.test.itcrowd/db,4578
1443559574710,5085,Multiple DB 500,200,OK,Azure A1 2-35,text,true,16120,155,155,http://azua1.test.itcrowd/db?queries=500,4954
1443559575177,4625,Multiple DB 5,200,OK,Azure A1 2-73,text,true,404,155,155,http://azua1.test.itcrowd/db?queries=5,4625
1443559579666,137,simple DB,502,Bad Gateway,Azure A1 2-127,text,false,346,155,155,http://azua1.test.itcrowd/db,137
1443559579667,136,Multiple DB 500,502,Bad Gateway,Azure A1 2-53,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=500,136
1443559579667,137,Fortunes,502,Bad Gateway,Azure A1 2-124,text,false,346,155,155,http://azua1.test.itcrowd/fortunes,137
1443559579666,139,Multiple DB 50,502,Bad Gateway,Azure A1 2-71,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=50,139
1443559579668,137,Multiple DB update 50,502,Bad Gateway,Azure A1 2-122,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=50,137
1443559579667,138,Multiple DB 50,502,Bad Gateway,Azure A1 2-126,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=50,138
1443559579666,139,simple DB,502,Bad Gateway,Azure A1 2-172,text,false,346,155,155,http://azua1.test.itcrowd/db,139
1443559579666,140,Multiple DB update 5,502,Bad Gateway,Azure A1 2-13,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=5,139
1443559579666,140,Multiple DB 50,502,Bad Gateway,Azure A1 2-72,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=50,140
1443559579668,138,Multiple DB update 50,502,Bad Gateway,Azure A1 2-70,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=50,138
1443559579678,129,simple DB,502,Bad Gateway,Azure A1 2-128,text,false,346,155,155,http://azua1.test.itcrowd/db,129
1443559579667,140,Multiple DB update 50,502,Bad Gateway,Azure A1 2-69,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=50,140
1443559579669,138,Multiple DB update 5,502,Bad Gateway,Azure A1 2-161,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=5,138
1443559579669,139,Multiple DB 500,502,Bad Gateway,Azure A1 2-167,text,false,346,155,155,http://azua1.test.itcrowd/db?queries=500,139
1443559574426,5382,Multiple DB update 500,200,OK,Azure A1 2-19,text,true,16149,155,155,http://azua1.test.itcrowd/updates?queries=500,5060
1443559579668,140,Multiple DB update 50,502,Bad Gateway,Azure A1 2-162,text,false,346,155,155,http://azua1.test.itcrowd/updates?queries=50,140
1443559575066,4793,Hello json,200,OK,Azure A1 2-129,text,true,270,153,153,http://azua1.test.itcrowd/json,4793
1443559579814,166,Multiple DB 500,502,Bad Gateway,Azure A1 2-72,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,165
1443559579813,167,Multiple DB update 5,502,Bad Gateway,Azure A1 2-122,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,167
1443559579814,166,Fortunes,502,Bad Gateway,Azure A1 2-167,text,false,346,154,154,http://azua1.test.itcrowd/fortunes,166
1443559579815,165,Fortunes,502,Bad Gateway,Azure A1 2-53,text,false,346,154,154,http://azua1.test.itcrowd/fortunes,165
1443559579815,165,Multiple DB update 500,502,Bad Gateway,Azure A1 2-124,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=500,165
1443559579814,166,Multiple DB 500,502,Bad Gateway,Azure A1 2-126,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,166
1443559579816,165,Multiple DB 5,502,Bad Gateway,Azure A1 2-128,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,165
1443559579813,168,Fortunes,502,Bad Gateway,Azure A1 2-35,text,false,346,154,154,http://azua1.test.itcrowd/fortunes,168
1443559579814,167,Multiple DB update 5,502,Bad Gateway,Azure A1 2-162,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,167
1443559579814,168,Multiple DB update 50,502,Bad Gateway,Azure A1 2-19,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=50,168
1443559579814,168,Multiple DB 5,502,Bad Gateway,Azure A1 2-172,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,168
1443559579813,169,Multiple DB 50,502,Bad Gateway,Azure A1 2-73,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=50,169
1443559579815,167,Multiple DB 5,502,Bad Gateway,Azure A1 2-127,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=5,167
1443559579815,168,Multiple DB 500,502,Bad Gateway,Azure A1 2-71,text,false,346,154,154,http://azua1.test.itcrowd/db?queries=500,167
1443559579814,169,Multiple DB update 5,502,Bad Gateway,Azure A1 2-69,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,169
1443559579816,167,Multiple DB update 5,502,Bad Gateway,Azure A1 2-70,text,false,346,154,154,http://azua1.test.itcrowd/updates?queries=5,167
1443559579801,315,Hello json,502,Bad Gateway,Azure A1 2-176,text,false,346,152,152,http://azua1.test.itcrowd/json,315
1443559575230,4886,Fortunes,200,OK,Azure A1 2-25,text,true,2491,152,152,http://azua1.test.itcrowd/fortunes,4751
1443559579988,129,Multiple DB update 500,502,Bad Gateway,Azure A1 2-53,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,129
1443559579988,129,Multiple DB 50,502,Bad Gateway,Azure A1 2-128,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,129
1443559579988,129,Multiple DB update 50,502,Bad Gateway,Azure A1 2-124,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,129
1443559579987,131,Fortunes,502,Bad Gateway,Azure A1 2-72,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,130
1443559579988,130,Fortunes,502,Bad Gateway,Azure A1 2-126,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,130
1443559579988,132,Multiple DB update 500,502,Bad Gateway,Azure A1 2-167,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,132
1443559580005,130,Multiple DB 500,502,Bad Gateway,Azure A1 2-73,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=500,130
1443559580004,131,Multiple DB 50,502,Bad Gateway,Azure A1 2-172,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,131
1443559580004,131,Multiple DB update 500,502,Bad Gateway,Azure A1 2-35,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=500,131
1443559580005,130,Multiple DB 50,502,Bad Gateway,Azure A1 2-127,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,130
1443559580005,133,Multiple DB update 5,502,Bad Gateway,Azure A1 2-19,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,133
1443559580012,130,Fortunes,502,Bad Gateway,Azure A1 2-71,text,false,346,151,151,http://azua1.test.itcrowd/fortunes,130
1443559575251,4897,Multiple DB 5,200,OK,Azure A1 2-74,text,true,404,151,151,http://azua1.test.itcrowd/db?queries=5,4897
1443559575320,4980,simple DB,200,OK,Azure A1 2-98,text,true,274,153,153,http://azua1.test.itcrowd/db,4980
1443559575167,5133,Hello json,200,OK,Azure A1 2-130,text,true,270,153,153,http://azua1.test.itcrowd/json,5133
1443559574960,5341,Multiple DB 500,200,OK,Azure A1 2-36,text,true,16160,153,153,http://azua1.test.itcrowd/db?queries=500,5133
1443559580137,164,Fortunes,502,Bad Gateway,Azure A1 2-73,text,false,346,153,153,http://azua1.test.itcrowd/fortunes,164
1443559580137,164,Multiple DB update 50,502,Bad Gateway,Azure A1 2-35,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,164
1443559579995,306,Hello json,502,Bad Gateway,Azure A1 2-178,text,false,346,153,153,http://azua1.test.itcrowd/json,306
1443559575267,5036,Hello json,200,OK,Azure A1 2-131,text,true,270,153,153,http://azua1.test.itcrowd/json,5036
1443559580117,186,Multiple DB update 5,502,Bad Gateway,Azure A1 2-124,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=5,186
1443559580118,185,Multiple DB update 500,502,Bad Gateway,Azure A1 2-72,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,185
1443559575124,5179,Multiple DB update 5,200,OK,Azure A1 2-10,text,true,401,153,153,http://azua1.test.itcrowd/updates?queries=5,5179
1443559575078,5226,Multiple DB 500,200,OK,Azure A1 2-37,text,true,16156,153,153,http://azua1.test.itcrowd/db?queries=500,5094
1443559580137,168,Multiple DB 500,502,Bad Gateway,Azure A1 2-127,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,168
1443559580121,184,Multiple DB update 50,502,Bad Gateway,Azure A1 2-167,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=50,184
1443559580119,186,Multiple DB update 500,502,Bad Gateway,Azure A1 2-126,text,false,346,153,153,http://azua1.test.itcrowd/updates?queries=500,186
1443559580137,168,Multiple DB 500,502,Bad Gateway,Azure A1 2-172,text,false,346,153,153,http://azua1.test.itcrowd/db?queries=500,168
1443559575415,4933,Multiple DB 5,200,OK,Azure A1 2-75,text,true,403,151,151,http://azua1.test.itcrowd/db?queries=5,4933
1443559580315,130,simple DB,502,Bad Gateway,Azure A1 2-178,text,false,346,152,152,http://azua1.test.itcrowd/db,130
1443559580315,130,simple DB,502,Bad Gateway,Azure A1 2-130,text,false,346,152,152,http://azua1.test.itcrowd/db,130
1443559580316,129,Fortunes,502,Bad Gateway,Azure A1 2-127,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,129
1443559580315,130,Multiple DB update 5,502,Bad Gateway,Azure A1 2-35,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,130
1443559580315,130,Multiple DB update 50,502,Bad Gateway,Azure A1 2-72,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=50,130
1443559580349,135,Multiple DB 50,502,Bad Gateway,Azure A1 2-75,text,false,346,152,152,http://azua1.test.itcrowd/db?queries=50,135
1443559580317,168,simple DB,502,Bad Gateway,Azure A1 2-131,text,false,346,152,152,http://azua1.test.itcrowd/db,168
1443559580317,168,Fortunes,502,Bad Gateway,Azure A1 2-36,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,168
1443559580316,169,Multiple DB update 5,502,Bad Gateway,Azure A1 2-167,text,false,346,152,152,http://azua1.test.itcrowd/updates?queries=5,169
1443559580317,168,Fortunes,502,Bad Gateway,Azure A1 2-37,text,false,346,152,152,http://azua1.test.itcrowd/fortunes,168
